"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"3661","AMAR SANSKRITI","MPHIN/2016/67604","22-06-2016","Hindi","Monthly","LALITA DEVI MISHRA","LALITA DEVI MISHRA","Madhya Pradesh","Bhopal"
"3662","AMAR SARAL TIMES","UPHIN/2012/41729","20-04-2012","Hindi","Weekly","SHASHI BHUSHAN","SHASHI BHUSHAN","Uttar Pradesh","Prayagraj"
"3663","AMAR SATHI","27743","01-01-1974","","Fortnightly","NA","NA","",""
"3664","AMAR SATYA SANDESH","46882","06-09-2017","Hindi","Bimonthly (Once in two months)","MAHATMA ATAM PREM ANAND","SHRI PRAYAGDHAM TRUST","Maharashtra","Pune"
"3665","AMAR SAURASHTRA","UPHIN/26/A1410","25-02-2026","Hindi","Monthly","Manoj Kumar Dixit","Manoj Kumar Dixit","Uttar Pradesh","Lucknow"
"3666","AMAR SAURASHTRA","UPHIN/2023/84592","29-05-2023","Hindi","Weekly","MANOJ KUMAR DIXIT","MANOJ KUMAR DIXIT","Uttar Pradesh","Lucknow"
"3667","AMAR SAURASHTRA","66049","06-02-1997","Gujarati","Weekly","RAMANLAL OTTAMCHAND DAMANI","RAMANLAL OTTAMCHAND DAMANI","Gujarat","Amreli"
"3668","AMAR SHAHEED TIMES","UPHIN/2010/33358","23-08-2010","Hindi","Weekly","SURESH KUMAR","SURESH KUMAR","Uttar Pradesh","Lucknow"
"3669","AMAR SHAKTI","DELHIN/2004/14384","19-04-2005","Hindi","Weekly","Z.A. ANSARI","Z.A. ANSARI","Delhi","New Delhi"
"3670","AMAR SHANTI","DELHIN/2013/50729","05-07-2013","Hindi","Weekly","SURESH CHANDRA","SURESH CHANDRA","Delhi","New Delhi"
"3671","AMAR SHRISHTI","UPHIN/2022/85799","19-12-2023","Hindi","Daily","SUNAINA SINGH","SUNAINA SINGH","Uttar Pradesh","Sultanpur"
"3672","AMAR SHYAM","69019","24-07-2012","Hindi","Daily","VIKAS SHARMA","VIKAS SHARMA","Madhya Pradesh","Ujjain"
"3673","AMAR SIDDHI","MAHMAR/2011/43011","20-06-2012","Marathi","Weekly","DATTATRAY MASU KHORATE","KHORATE DATTATRAY MASU","Maharashtra","Kolhapur"
"3674","AMAR STAMBH","CTHIN/26/A3387","11-05-2026","Hindi","Daily","ARJUN SINGH","ARJUN SINGH","Chhattisgarh","Raipur"
"3675","AMAR STAMBH","UPHIN/2012/46216","06-11-2012","Hindi","Weekly","ARJUN SINGH","ARJUN SINGH","Uttar Pradesh","Kanpur Nagar"
"3676","AMAR SWADESH","UPHIN/2013/57450","23-09-2014","Hindi","Weekly","DURGESH KUMAR","DURGESH KUMAR","Uttar Pradesh","Lucknow"
"3677","AMAR SWAROOP","UPHIN/2022/84126","04-05-2023","Hindi","Weekly","VINEETA SONI","VINEETA SONI","Uttar Pradesh","Prayagraj"
"3678","AMAR TANAV","69965","02-12-1999","Hindi","Weekly","DEVENDER KUMAR SHARMA","DEVENDRA KR SHARMA","Uttar Pradesh","Hathras"
"3679","AMAR TARANGA","JKHIN/2004/12348","05-05-2004","Hindi","Daily","RAJ LASOTRA","RAJ LASOTRA","Jammu and Kashmir","Jammu"
"3680","AMAR TIMES","KARKAN/2022/83813","17-04-2023","Kannada","Daily","JAYASHRI KULKARNI","JAYASHRI KULKARNI","Chhattisgarh","Bijapur"
"3681","AMAR TIRANGA","MPHIN/2022/87216","08-05-2024","Hindi","Quarterly","SHAHID KHAN","SHAHID KHAN","Madhya Pradesh","Bhopal"
"3682","AMAR TIRANGA","MPHIN/2021/80091","31-08-2021","Hindi","Half Yearly","SHAHID KHAN","SHAHID KHAN","Madhya Pradesh","Bhopal"
"3683","AMAR TODAY","DELHIN/2007/21638","01-11-2007","Hindi","Monthly","MADHURI RAWAT","MADHURI RAWAT","Delhi","New Delhi"
"3684","AMAR UJAGAR","UPHIN/2013/53429","10-12-2013","Hindi","Weekly","RAJ GUPTA","RAJ GUPTA","Uttar Pradesh","Kannauj"
"3685","AMAR UJALA","HARHIN/2018/76358","12-11-2018","Hindi","Daily","ABHISHEK TIWARI","AMAR UJALA LTD.","Haryana","Hisar"
"3686","AMAR UJALA","JKHIN/2005/15897","27-11-2012","Hindi","Daily","NARESH KUMAR","AMAR UJALA LTD.","Jammu and Kashmir","Jammu"
"3687","AMAR UJALA","66448","10-07-2014","HINDI","Daily","DEVENDRA KUMAR SINGH","AMAR UJALA LTD.","Uttar Pradesh","Prayagraj"
"3688","AMAR UJALA","HPHIN/2022/83752","31-03-2023","Hindi","Daily","AMANDEEP SINGH","AMAR UJALA LTD.","Himachal Pradesh","Shimla"
"3689","AMAR UJALA","19181","28-01-2014","HINDI","Daily","ATUL MISHRA","AMAR UJALA LTD.","Uttar Pradesh","Bareilly"
"3690","AMAR UJALA","PUNHIN/2003/10339","04-04-2012","Hindi","Daily","ABHISHEK TIWARI","AMAR UJALA LTD.","Punjab","Jalandhar"
"3691","AMAR UJALA","UPHIN/2007/19518","28-01-2014","Hindi","Daily","DUSHYANT PARASHAR","AMAR UJALA  PUBLICATIONS LTD.","Uttar Pradesh","Aligarh"
"3692","AMAR UJALA","65568","01-04-2014","Hindi","Daily","PRAVEEN KUMAR SHARMA","AMAR UJALA LTD.","Uttarakhand","Dehradun"
"3693","AMAR UJALA","HARHIN/2019/78546","27-02-2020","Hindi","Daily","KRISHAN KUMAR YADAV","AMAR UJALA LTD.","Haryana","Karnal"
"3694","AMAR UJALA","47976","30-01-2014","Hindi","Daily","ATUL MISHRA","AMAR UJALA LTD.","Uttar Pradesh","Moradabad"
"3695","AMAR UJALA","UPHIN/2007/20215","23-10-2012","Hindi","Daily","ARUN KUMAR SINGH","AMAR UJALA LTD.","Uttar Pradesh","Gorakhpur"
"3696","AMAR UJALA","66705","18-04-2012","Hindi","Daily","ABHISHEK TIWARI","AMAR UJALA PUBLICATION LTD.","Uttar Pradesh","Jhansi"
"3697","AMAR UJALA","UPHIN/2003/09744","21-11-2013","Hindi","Daily","YOGENDRA MISHRA","AMAR UJALA LTD.","Uttar Pradesh","Varanasi"
"3698","AMAR UJALA","UPHIN/2008/25926","22-07-2014","Hindi","Daily","DEVENDRA SINGH YADAV","AMAR UJALA LTD.","Uttar Pradesh","Lucknow"
"3699","AMAR UJALA","2075","04-03-1957","Hindi","Daily","DUSHYANT PARASHAR","AMAR UJALA LTD.","Uttar Pradesh","Agra"
"3700","AMAR UJALA","DELHIN/2003/09919","15-04-2013","HINDI","Daily","JUGAL KISHOR GAUR","AMAR UJALA LTD.","Delhi","New Delhi"
"3701","AMAR UJALA","HARHIN/2014/55117","29-03-2014","Hindi","Daily","ABHISHEK TIWARI","AMAR UJALA LTD.","Haryana","Rohtak"
"3702","AMAR UJALA","72028","10-12-2012","Hindi","Daily","ABHISHEK TIWARI","AMAR UJALA LTD.","Chandigarh","Chandigarh"
"3703","AMAR UJALA","46185","01-01-2004","Hindi","Daily","BHAWANI SHANKER SHARMA","AMAR UJALA LTD.","Uttar Pradesh","Meerut"
"3704","AMAR UJALA","54497","01-01-2013","Hindi","Daily","Rakesh Kumar Chaturvedi","AMAR UJALA LTD.","Uttar Pradesh","Kanpur Nagar"
"3705","AMAR UJALA","HPHIN/2005/16018","22-02-2013","Hindi","Daily","AMANDEEP SINGH","AMAR UJALA LTD.","Himachal Pradesh","Kangra"
"3706","AMAR UJALA","UTTHIN/2004/13099","23-10-2012","Hindi","Daily","AMIT KUMAR SINGH","AMAR UJALA LTD.","Uttarakhand","Nainital"
"3707","AMAR UJALA BONUS XTRA","UPHIN/25/A1629","03-07-2025","Hindi","Monthly","ABHISHEK TIWARI","AMAR UJALA LIMITED","Uttar Pradesh","Gautam Buddha Nagar"
"3708","AMAR UJALA GAON JUNCTION","UPHIN/2023/86275","29-01-2024","Hindi","Monthly","Indushekhar Pancholi","AMAR UJALA LIMITED","Uttar Pradesh","Gautam Buddha Nagar"
"3709","AMAR UJALA SAFALATA","UPHIN/2011/39720","24-05-2013","Hindi","Monthly","ABHISHEK TIWARI","AMAR UJALA PUBLICATION LTD","Uttar Pradesh","Gautam Buddha Nagar"
"3710","AMAR UJIYARA","UTTHIN/2015/66525","28-03-2016","Hindi","Weekly","VEENA JOSHI","VEENA JOSHI","Uttarakhand","Nainital"
"3711","AMAR URJA","UPHIN/2010/31250","08-03-2010","Hindi","Daily","PANKAJ DOSAJ","PANKAJ DOSAJ","Uttar Pradesh","Lucknow"
"3712","AMAR UTTAR PURBANCHAL","ASSBEN/2008/24359","17-06-2008","Bengali","Fortnightly","MONOTOSH  DHAR","MONOTOSH DHAR","Assam","Cachar"
"3713","AMAR UTTARAKHAND","UTTHIN/2014/56549","14-08-2014","Hindi","Weekly","SANJAY KIMOTHI","SANJAY KIMOTHI","Uttarakhand","Dehradun"
"3714","AMAR VARDAN","UPHIN/2006/19514","04-05-2007","Hindi","Fortnightly","RAM BAHADUR SHARMA","RAM BAHADUR SHARMA","Uttar Pradesh","Shahjahanpur"
"3715","AMAR VICHAR DHARA","UPHIN/2013/50435","24-06-2013","Hindi","Weekly","ARVIND KUMAR PATEL","ARVIND KUMAR PATEL","Uttar Pradesh","Jaunpur"
"3716","AMAR VICHAR DHARA","UPHIN/2014/57465","23-09-2014","Hindi","Daily","ARVIND KUMAR PATEL","ARVIND KUMAR PATEL","Uttar Pradesh","Jaunpur"
"3717","AMAR WATAN","MPHIN/2019/78136","06-11-2019","Hindi","Daily","VASUNDHARA SINGH","SHUBHAM SINGH","Madhya Pradesh","Morena"
"3718","AMAR WATAN","CHHHIN/2022/87238","09-05-2024","Hindi","Daily","SHUBHAM SINGH","SHUBHAM SINGH","Chhattisgarh","Raipur"
"3719","AMAR WATAN","MPHIN/2016/68529","05-09-2016","Hindi","Monthly","SHUBHAM SINGH","SHUBHAM SINGH","Madhya Pradesh","Morena"
"3720","AMAR ZINDAGI","GUJSIN/2020/79582","04-03-2021","Sindhi","Weekly","RAMRAKHYANI ANIL SHYAMLAL","RAMRAKHYANI ANIL SHYAMLAL","Gujarat","Ahmedabad"
"3721","AMARA BAAPU CHINTANA","KARBIL/2013/48372","01-03-2013","English, Kannada","Bimonthly (Once in two months)","JEERIGE LOKESH","JEERIGE LOKESH","Karnataka","Bengaluru"
"3722","AMARA BHARATI","33803","15-11-1979","Tamil","Monthly","M. VISWANATHAN","M.VISWANATHAN","Tamil Nadu","Chennai"
"3723","AMARA SANDESH","29675","06-09-1976","Kannada","Daily","Santhosh M K","Santhosh M K","Karnataka","Tumkur"
"3724","AMARA SHILPI","KNKAN/25/A2750","19-09-2025","Kannada","Monthly","Chandan R","Chandan R","Karnataka","Bengaluru"
"3725","AMARA SULLIA SUDDHI","KARKAN/2012/49234","16-04-2013","Kannada","Weekly","MURALIDHARA A.","MURALIDHARA A.","Karnataka","Dakshina Kannada"
"3726","AMARAM","APTEL/2005/14591","24-05-2005","Telugu","Weekly","T.KRISHNA MURTHY RAJU","T.KRISHNA MURTHY RAJU","Andhra Pradesh","West Godavari"
"3727","AMARAVANI","KERMAL/2011/38963","22-09-2011","Malayalam","Monthly","N.C.T. RAJAGOPAL","BHARATHEEYA VIDYANIKETHAN","Kerala","Kozhikode"
"3728","AMARAVATHI ADHIPATHI","APTEL/2021/90500","17-03-2025","TELUGU","Daily","R PAUL RAO","R.PAUL RAO","Andhra Pradesh","Kurnool"
"3729","AMARAVATHI CALLING","APTEL/2017/73001","17-08-2017","Telugu","Monthly","KUNCHAM DAYAKAR","KUNCHAM DAYAKAR","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"3730","AMARAVATHI FASHION BUZZ","APBIL/2018/75931","31-08-2018","English, Telugu","Monthly","SATISH ADDALA","SATISH ADDALA","Andhra Pradesh","Krishna"
"3731","AMARAVATHI FLASH","APTEL/25/A3848","12-11-2025","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Kurnool"
"3732","AMARAVATHI FLASH","APTEL/25/A1889","21-07-2025","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Y.S.R."
"3733","AMARAVATHI FLASH","APTEL/26/A1271","19-02-2026","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"3734","AMARAVATHI FLASH","APTEL/25/A1115","06-06-2025","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Guntur"
"3735","AMARAVATHI FLASH","APTEL/2020/81489","19-05-2022","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Ananthapuramu"
"3736","AMARAVATHI FOCUS","APTEL/2017/73563","20-10-2017","Telugu","Weekly","VIYYAPU LAKSHMI","VIYYAPU LAKSHMI","Andhra Pradesh","Visakhapatnam"
"3737","AMARAVATHI GALAM","APTEL/2017/72547","11-07-2017","Telugu","Monthly","MANDA CHINNAIAH","MANDA CHINNAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"3738","Amaravathi Herald Telugu","APTEL/26/A6764","13-08-2026","Telugu","Daily","SOMIREDDYPALLI NANCY","SOMIREDDYPALLI NANCY","Andhra Pradesh","Y.S.R."
"3739","AMARAVATHI NIPPU","APTEL/2018/76314","30-10-2018","Telugu","Weekly","KONGARA BRAHMAIAH","KONGARA BRAHMAIAH","Andhra Pradesh","Krishna"
"3740","AMARAVATHI POST","APTEL/2019/85457","04-10-2023","Telugu","Daily","BRAHMA NAIDU PAGALLA","BRAHMA NAIDU PAGALLA","Andhra Pradesh","Guntur"
"3741","AMARAVATHI PRABHA","APTEL/2017/71479","08-05-2017","Telugu","Weekly","MIDDE VEERANJANEYULU","MIDDE VEERANJANEYULU","Andhra Pradesh","Visakhapatnam"
"3742","AMARAVATHI PRAGATHI","APTEL/2017/73700","06-11-2017","Telugu","Daily","V. SHAKEER","V.SHAKEER","Andhra Pradesh","Anantapur"
"3743","amaravathi praja samsyala parishkaram","APTEL/25/A1283","16-06-2025","Telugu","Daily","Panditi Suneel","Panditi Suneel","Andhra Pradesh","Prakasam"
"3744","AMARAVATHI REVIEW","TELENG/2016/66730","25-04-2016","English","Monthly","SUNIL KUMAR MURALASETTY","SUNIL KUMAR MURALASETTY","Telangana","Hyderabad"
"3745","Amaravathi SBI Pensioners News Review","APBIL/26/A1060","13-02-2026","Telugu, English","Bimonthly (Once in two months)","Prathipati Srivenkatasuryanarayana Sarma","STATE BANK OF INDIA PENSIONERS ASSOCIATION AMARAVATI CIRCLE","Andhra Pradesh","Krishna"
"3746","AMARAVATHI VELUGU","APTEL/25/A1703","04-07-2025","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Chittoor"
"3747","AMARAVATHI VELUGU","APTEL/25/A0173","09-05-2025","Telugu","Monthly","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Anantapur"
"3748","AMARAVATHI VELUGU","APTEL/2022/85169","06-07-2023","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Anantapur"
"3749","AMARAVATHI VELUGU","APTEL/26/A0795","27-01-2026","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"3750","AMARAVATHI VIJAYAHASAM","APTEL/2017/74610","09-02-2018","Telugu","Monthly","MULAKALA VEERA VENKATA SATYANARAYANA","MULAKALA VEERA VENKATA SATYANARAYANA","Andhra Pradesh","West Godavari"
"3751","AMARAVATI MIRROR","APTEL/2018/76072","18-09-2018","Telugu","Fortnightly","CHERUKUMALLI SINGA RAO","CHERUKUMALLI SINGA RAO","Andhra Pradesh","Guntur"
"3752","AMARAVATI TIMES","APENG/2017/75233","18-05-2018","English","Monthly","MULPURI BRAHMENDRA SATYAJIT VIKRAM","PRIME BIZ TECH SOLUTIONS PVT.LTD.","Andhra Pradesh","N T R"
"3753","AMARAVATI TIMES","UPHIN/2024/90221","28-11-2024","HINDI","Daily","AMARDEEP CHAUDHARY","AMARDEEP CHAUDHARY","Uttar Pradesh","Prayagraj"
"3754","AMARDEEP TIMES","MAHHIN/2010/33573","07-09-2010","Hindi","Fortnightly","ARUN V. SINGH","ARUN V. SINGH","Maharashtra","Mumbai"
"3755","AMARI KATHA","ODIODI/2004/13817","25-10-2011","Oriya","Daily","SATYABRATA MISHRA","AWARENESS PRACHAR SAMITI","Odisha","Khordha"
"3756","Amarjyot awaz","MHMAR/26/A5055","12-06-2026","Marathi","Weekly","Narsing tulshiram suryawanshi","Narsing tulshiram suryawanshi","Maharashtra","Latur"
"3757","AMARKANTAK EXPRESS","MPHIN/2023/89654","15-10-2024","HINDI","Weekly","RAGHUVEER","RAGHUVEER","Madhya Pradesh","Vidisha"
"3758","AMARKANTH NARMADE HAR HAR","MAHMAR/2021/83856","18-04-2023","Marathi","Quarterly","SHARADCHANDRA PANDURANG BHIDE","AMARKANTH PRAKASHAN","Maharashtra","Pune"
"3759","Amarsukh Samachar","MHMUL/25/A0252","19-05-2025","Hindi, Marathi, English","Daily","Sahil Nitinrao Hirulkar","Sahil Nitinrao Hirulkar","Maharashtra","Amravati"
"3760","AMARTYA KANTI","MPHIN/26/A6144","25-07-2026","Hindi","Weekly","NALINI KARE","VAIBHAV KARE","Madhya Pradesh","Ujjain"
"3761","AMARVARTA","UPHIN/2001/06232","04-02-2011","Hindi","Weekly","AMARNATH RAI","AMARNATH RAI","Uttar Pradesh","Lucknow"
"3762","AMARVIR","HARHIN/2012/47258","03-01-2013","Hindi","Weekly","CHAINSUKH GURAHIYA","CHAINSUKH GURAHIYA","Haryana","Jhajjar"
"3763","AMARVIR","HRHIN/25/A4993","10-12-2025","Hindi","Daily","CHAINSUKH GURAHIYA","CHAINSUKH GURAHIYA","Haryana","Jhajjar"
"3764","AMASAMAYARA RAJANITI","ODIODI/2012/49110","10-04-2013","Oriya","Fortnightly","SRI SUDHIR MAUDAMANI","SUDHIR MAUDAMANI","Odisha","Khordha"
"3765","AMATEUR","MAHMAR/2005/21321","28-09-2007","Marathi","Weekly","RAVIKIRAN TUKARAM CHOUGULE","RAVIKIRAN TUKARAM CHOUGULE","Maharashtra","Kolhapur"
"3766","AMAZE TIMES","TNBIL/2023/88659","22-08-2024","BILINGUAL","Monthly","REVATHI","REVATHI","Tamil Nadu","Thiruvallur"
"3767","Amazing Amdavad News","GJGUJ/25/A2325","28-08-2025","Gujarati","Fortnightly","Patel Sanjay Shamjibhai","Patel Sanjay Shamjibhai","Gujarat","Ahmedabad"
"3768","AMAZING DUNIA","MPHIN/2016/70807","10-04-2017","Hindi","Monthly","KAILASH NARAYAN SHARMA","KAILASH NARAYAN SHARMA","Madhya Pradesh","Bhopal"
"3769","AMAZING GUJARAT","GJGUJ/25/A4026","19-11-2025","Gujarati","Monthly","Kumbhar Memud Abdula","Kumbhar Memud Abdula","Gujarat","Kutch"
"3770","AMAZING NEWS","UPHIN/2013/53352","03-12-2013","Hindi","Monthly","GULNAZ RASHEED","GULNAZ RASHEED","Uttar Pradesh","Kanpur Nagar"
"3771","AMAZING SUBHA","PUNBIL/2024/90400","31-12-2024","Hindi, Punjabi","Monthly","TARANBIR  SINGH","TARANBIR  SINGH","Punjab","Jalandhar"
"3772","AMAZING TELANGANA","TGTEL/25/A2263","22-08-2025","Telugu","Daily","Podishetti Ramesh Kumar","Podishetti Ramesh Kumar","Telangana","Medchal Malkajgiri"
"3773","AMAZING TELANGANA","TELMUL/2017/71745","19-05-2017","English, Telugu, Hindi","Monthly","RAMESH KUMAR PODISHETTI","RAMESH KUMAR PODISHETTI","Telangana","Hyderabad"
"3774","AMAZING TODAY","UPENG/2016/66567","31-03-2016","English","Daily","MOHD. WASEEM","MOHAMMAD WASEEM","Uttar Pradesh","Lucknow"
"3775","AMBA YTIMES","49074","20-09-1989","Hindi","Daily","NA","NA","Uttar Pradesh","Patna"
"3776","AMBAD NEWS","MAHMAR/2015/67568","24-06-2016","Marathi","Weekly","SHAIKH RAFIQ RAUF","SHAIKH RAFIQ RAUF","Maharashtra","Jalna"
"3777","AMBAD VARTA","MAHMAR/2014/55268","15-04-2014","Marathi","Weekly","BALIRAM RAMRAO RAUT","BALIRAM RAMRAO RAUT","Maharashtra","Jalna"
"3778","AMBADI","KERMAL/2012/49579","","Malayalam","Monthly","S. SURENDRAN PILLAI","S. SURENDRAN PILLAI","Kerala","Kollam"
"3779","AMBAJI SAMACHAR","GUJGUJ/2020/79026","03-11-2020","GUJARATI","Weekly","SINDHI RAJJAK IBRAHIMBHAI","SINDHI RAJJAK IBRAHIMBHAI","Gujarat","Mahesana"
"3780","AMBAJOGAI DARPAN","MAHMAR/2019/77598","20-06-2019","Marathi","Fortnightly","PARMESHWAR HARIDAS SONWANE","SONWANE PARMESHWAR HARIDAS","Maharashtra","Beed"
"3781","AMBAJOGAI TIMES","39816","22-02-1979","Marathi","Daily","UMESH ISHWARCHAND GUPTA","UMESH ISHWARCHAND GUPTA","Maharashtra","Beed"
"3782","AMBAJOGAI VARTA","MAHMAR/2007/24907","25-07-2008","Marathi","Daily","PARMESHWAR BHAGWANRAO GITTE","PARMESHWAR BHAGWANRAO GITTE","Maharashtra","Beed"
"3783","AMBALA ABHI TAK","HARHIN/2018/76760","28-01-2019","Hindi","Daily","RAJINDER KUMAR BHATNAGAR","RAJINDER KUMAR BHATNAGAR","Haryana","Ambala"
"3784","AMBALA COVERAGE","HARHIN/2019/78133","06-11-2019","Hindi","Monthly","KAPIL KUMAR","KAPIL KUMAR","Haryana","Ambala"
"3785","AMBALA DASTAK","HARHIN/2019/78045","01-10-2019","Hindi","Monthly","AVTAR SINGH","AVTAR SINGH","Haryana","Ambala"
"3786","AMBALA DEEP","HARHIN/2021/85985","02-01-2024","Hindi","Fortnightly","TEJINDER SINGH WALIA","TEJINDER SINGH WALIA","Haryana","Ambala"
"3787","AMBALA EXPRESS","HARHIN/2017/72568","28-07-2017","Hindi","Monthly","BABU RAM PANWAR","BABURAM PANWAR","Haryana","Ambala"
"3788","AMBALA HALCHAL","HARHIN/2015/70281","31-01-2017","Hindi","Weekly","TEJINDER SHARMA","TEJINDER SHARMA","Haryana","Ambala"
"3789","AMBALA KHABARNAMA","HARHIN/2019/79718","31-03-2021","Hindi","Monthly","JUGAL KISHORE","JUGAL KISHORE","Haryana","Ambala"
"3790","AMBALA KHOJ","HARHIN/2020/85395","29-09-2023","Hindi","Weekly","NITIN KUMAR","NITIN KUMAR","Haryana","Ambala"
"3791","AMBALA KI KALAM","HARHIN/2019/77544","17-06-2019","Hindi","Fortnightly","BHUPINDER SINGH BHATIA","BHUPINDER SINGH BHATIA","Haryana","Ambala"
"3792","AMBALA KI MEHAK","HARHIN/2019/79498","17-02-2021","Hindi","Weekly","HARDEEP SINGH","HARDEEP SINGH","Haryana","Ambala"
"3793","AMBALA MAIL","HARHIN/2019/78704","28-05-2020","Hindi","Weekly","RENU AGGARWAL","RENU AGGARWAL","Haryana","Ambala"
"3794","AMBALA MEDIA","HARHIN/2020/80388","12-10-2021","Hindi","Monthly","KULJEET SINGH SETHI","KULJEET SINGH SETHI","Haryana","Ambala"
"3795","AMBALA NEWS","HARHIN/2006/21549","25-10-2007","Hindi","Daily","DEEPAK SHANDILYA","DEEPAK SHANDILYA","Haryana","Ambala"
"3796","AMBALA POST","HARHIN/2020/79263","13-01-2021","Hindi","Monthly","MUNISH KUMAR","MUNISH KUMAR","Haryana","Ambala"
"3797","AMBALA TODAY","HARHIN/2009/27950","08-06-2009","Hindi","Fortnightly","DR. SUSHIL SHARMA","SUSHIL SHARMA","Haryana","Ambala"
"3798","AMBALA VAANI","HARHIN/2019/78936","30-09-2020","HINDI","Monthly","JITENDER AGGARWAL","JITENDER AGGARWAL","Haryana","Ambala"
"3799","AMBALAVASI","KERBIL/2009/31424","18-03-2010","English, Malayalam","Monthly","JAQULIN JAIN","JAQULIN JAIN","Kerala","Kottayam"
"3800","AMBANAGAR KI SUBAH","MAHBIL/2015/74262","26-12-2017","Marathi, Hindi","Weekly","RAMESH DOMAJI ENGALE","RAMESH DOMAJI ENGALE","Maharashtra","Amravati"
"3801","AMBANAGRI SAMACHAR","37574","10-10-1980","Hindi","Daily","PRABHUDAYAL NATHULAL JAISWAL","PRABHUDAYAL NATHULAL JAISWAL","Maharashtra","Amravati"
"3802","AMBAPURI VARTA","MAHMAR/2015/75542","20-06-2018","Marathi","Weekly","PRADIP MORESHWAR KULKARNI","PRADIP MORESHWAR KULKARNI","Maharashtra","Amravati"
"3803","AMBAR DARSHAN","MPHIN/2011/39425","03-11-2011","Hindi","Monthly","VINOD RATHORE","VINOD RATHORE","Madhya Pradesh","Bhopal"
"3804","AMBAR DHARA","DELHIN/2011/39118","05-10-2011","Hindi","Weekly","NAMITA GUPTA","NAMITA GUPTA","Delhi","New Delhi"
"3805","AMBAR PRAHAR","UPHIN/2013/57600","09-10-2014","Hindi","Weekly","ATIYA HASAN","ATIYA HASAN","Uttar Pradesh","Lucknow"
"3806","AMBAR TODAY","MPHIN/2013/50093","03-06-2013","Hindi","Weekly","YOGENDRA SINGH JAAT","YOGENDRA SINGH JAAT","Madhya Pradesh","Ratlam"
"3807","AMBAR TODAY","MPHIN/2014/61473","24-04-2015","Hindi","Monthly","YOGENDRA SINGH JAAT","YOGENDRA SINGH JAAT","Madhya Pradesh","Ratlam"
"3808","AMBARI EXPRESS","KARKAN/2020/79063","09-11-2020","Kannada","Daily","NARAYANASWAMY N.","NARAYANASWAMY.N","Karnataka","Tumkur"
"3809","AMBARISH NAGARI","MPHIN/2018/76783","30-01-2019","Hindi","Daily","MEENU KHAN","MEENU KHAN","Madhya Pradesh","Gwalior"
"3810","AMBARISH NAGARI","61716","12-04-1995","Hindi","Weekly","MEENU KHAN","MEENU KHAN","Madhya Pradesh","Morena"
"3811","AMBARNATH BHUSHAN","MAHMAR/2014/58059","03-11-2014","Marathi","Weekly","ANANT PRABHAKAR RAJE","ANANT PRABHAKAR RAJE","Maharashtra","Thane"
"3812","AMBARNATH JANMAT","MAHMAR/2010/33432","31-08-2010","Marathi","Daily","PANDURANG NARAYAN RANADE","PANDURANG NARAYAN RANADE","Maharashtra","Thane"
"3813","AMBARNATH TIMES","MAHMAR/2013/50708","05-07-2013","Marathi","Daily","KAMALAKAR NAGORAO SURYAVANSHI","KAMALAKAR NAGORAO SURYAVANSHI","Maharashtra","Thane"
"3814","Ambattur Golden News","TNBIL/25/A4637","03-12-2025","Tamil, English","Weekly","Vetrivel","Vetrivel","Tamil Nadu","Chennai"
"3815","AMBATTUR MAIL","TNBIL/2015/62847","23-06-2015","English, Tamil","Monthly","M. KATHIRAVEN","VALUE PLUS","Tamil Nadu","Thiruvallur"
"3816","AMBATTUR TALK","TNBIL/2010/35004","30-12-2010","English, Tamil","Weekly","T.R. JAWAHAR","TALK MEDIA PVT. LTD.","Tamil Nadu","Chennai"
"3817","AMBATTUR TIMES","TNBIL/2015/60545","04-03-2015","English, Tamil","Monthly","M. KATHIRAVEN","VALUE PLUS","Tamil Nadu","Thiruvallur"
"3818","AMBE BHARATI","65741","01-01-1997","Hindi","Monthly","Uma Jha","Uma Jha","Uttar Pradesh","Ghaziabad"
"3819","AMBE CHANDIKA","MAHBIL/2015/65568","12-01-2016","Marathi, Hindi","Weekly","VIKRAM HEMANT ZAWAR","VIKRAM HEMANT ZAWAR","Maharashtra","Amravati"
