"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"4155","AMRITANAD","WBBEN/2015/64074","07-09-2015","Bengali","Fortnightly","ANANTA CHAKRABORTY","ANANTA CHAKRABORTY","West Bengal","North 24 Parganas"
"4156","AMRITANJALI","25028","26-03-1973","Hindi","Fortnightly","GEETA MISHRA","GEETA MISHRA","Uttar Pradesh","Lucknow"
"4157","AMRITASHYYA PUTRA","WBMUL/2007/23611","11-04-2008","English, Bengali, Hindi","Monthly","PROVAT KUMAR CHAKRABORTY","YOGIRAJ SHYAMACHARAN SANATAN MISSION","West Bengal","North 24 Parganas"
"4158","AMRITSAR BANI","PUNPUN/2010/31651","30-03-2010","Punjabi","Daily","AMIT CHOPRA","PUNJAB KESARI PUBLISHING HOUSE PVT. LTD","Punjab","Jalandhar"
"4159","AMRITSAR BULLETIN","MPBIL/2017/74863","22-02-2018","Hindi, Punjabi","Monthly","RANDEEP SINGH KOHLI","RANDEEP SINGH KOHLI","Madhya Pradesh","Indore"
"4160","AMRITSAR CALLING","PUNHIN/2022/86482","16-02-2024","Hindi","Monthly","ANIL KUMAR SHARMA","ANIL KUMAR SHARMA","Punjab","Amritsar"
"4161","AMRITSAR CITY CIRCLE","51174","10-11-1994","Hindi","Monthly","ANITA SAREEN","ANITA SAREEN","Punjab","Amritsar"
"4162","AMRITSAR KESARI","PUNHIN/2010/31705","01-04-2010","Hindi","Daily","AMIT CHOPRA","PUNJAB KESARI PUBLISHING HOUSE PVT. LTD","Punjab","Jalandhar"
"4163","AMRITSAR PRODUCTIVITY COUNCIL NEWSLETTER","10080","01-01-1963","English","Other","INDERJIT S. SUD","AMRITSAR PRODUCTIVITY COUNCIL","Punjab","Amritsar"
"4164","AMRITSAR TIMES","30695","09-11-1977","English","","RAJ CHAWLA","RANI CHAWLA & SUBHASH CHAWLA","Punjab","Amritsar"
"4165","Amrittulya Varuni","UPHIN/26/A0843","30-01-2026","Hindi","Monthly","Shubham Tiwari","Shubham Tiwari","Uttar Pradesh","Lucknow"
"4166","AMRITVARTA PATRIKA","WBGUJ/2014/60317","19-02-2015","Gujarati","Daily","GAURANG DAS AGARWAL","GAURANG DAS AGARWAL","West Bengal","Kolkata"
"4167","AMROHANAMA","UPBIL/2021/80847","27-12-2021","Hindi, Urdu","Weekly","AZIM ABBAS","AZIM ABBAS","Uttar Pradesh","Amroha"
"4168","AMRUDHA","TNTAM/2006/17955","20-12-2006","Tamil","Monthly","DR PRABHU THILAAK","DR PRABHU THILAAK","Tamil Nadu","Chennai"
"4169","AMRUT DARPANA","KARKAN/2018/77357","13-05-2019","Kannada","Daily","ASHA BILAGI","ASHA BILAGI","Karnataka","Bagalkot"
"4170","AMRUT NEWS","GJGUJ/25/A2494","11-09-2025","Gujarati","Fortnightly","MALEK NAJIMHUSEN","MALEK NAJIMHUSEN","Gujarat","Kheda"
"4171","AMRUT SAGAR","GUJGUJ/2012/48748","21-03-2013","Gujarati","Weekly","PRAKASHBHAI AMRATBHAI OD","PRAKASH BHAI AMARATBHAI OD","Gujarat","Banaskantha"
"4172","AMRUT SAMWAD","64425","15-06-2012","Hindi","Weekly","AMIT KUMAR PANDEY","AMIT KUMAR PANDEY","Uttar Pradesh","Gorakhpur"
"4173","Amrut Vel","MHMAR/25/A2962","30-09-2025","Marathi","Weekly","SUNIL EKNATH PATIL","SUNIL EKNATH PATIL","Maharashtra","Sangli"
"4174","AMRUTA DARSHAN","ODIODI/2009/30352","08-02-2010","Oriya","Monthly","SANGRAM ACHARYA","SANGRAM ACHARYA","Odisha","Bhadrak"
"4175","AMRUTA DHARA","ODIODI/2015/65853","01-02-2016","Oriya","Quarterly","HARIHAR SETHY","HARIHAR SETHY","Odisha","Cuttack"
"4176","AMRUTA SAGARA","KARKAN/2017/73121","31-08-2017","Kannada","Monthly","RENUKANANDA SWAMIJI","RENUKANANDA SWAMIJI","Karnataka","Shimoga"
"4177","AMRUTA SINDHU","APTEL/2021/80265","05-10-2021","Telugu","Monthly","MALLESWARI","MALLESWARI","Andhra Pradesh","Kurnool"
"4178","AMRUTAYANA","41048","12-12-2005","Oriya","Monthly","GITA HOTA","AMRUTAYANA  REGISTERED SOCIETY","Odisha","Khordha"
"4179","AMRUTH TALANGANA","TGTEL/25/A1907","23-07-2025","Telugu","Daily","Singidi Amruth","Singidi Amruth","Telangana","Adilabad"
"4180","AMRUTHA AKSHARAM","APTEL/2014/58685","03-12-2014","Telugu","Monthly","KOTHARAREDDY SAINATHA REDDY","K. SAINATHA REDDY","Andhra Pradesh","Anantapur"
"4181","AMRUTHA GALIGE","KARKAN/2012/49250","17-04-2013","Kannada","Daily","NAGARAJA.H.L","NAGARAJA.H.L","Karnataka","Kolar"
"4182","AMRUTHA GHALIGE","KNKAN/25/A5324","19-12-2025","Kannada","Daily","V K Bhanu Prakash","V K Bhanu Prakash","Karnataka","Bengaluru"
"4183","AMRUTHA PARVA","KARKAN/2019/78088","30-10-2019","Kannada","Monthly","GOVINDARAJU A.V.","GOVINDARAJU.A.V.","Karnataka","Bengaluru"
"4184","AMRUTHA PRAKASHA","KARKAN/2014/57712","13-10-2014","Kannada","Monthly","MALATHI SHETTY MANOOR","MALATHI SHETTY MANOOR","Karnataka","Dakshina Kannada"
"4185","AMRUTHA VAAHINI","KARKAN/2007/21108","18-01-2013","Kannada","Monthly","B.C. SATISH","B.C. SATISH","Karnataka","Bengaluru"
"4186","AMRUTHA VAKKU","APTEL/2014/56508","13-08-2014","Telugu","Monthly","PRAGADA RAJU","PRAGADA RAJU","Andhra Pradesh","Visakhapatnam"
"4187","AMRUTHAVANI","69625","31-12-1998","Kannada","Daily","GANGAHANUMAIAH","GANGAHANUMAIAH","Karnataka","Tumkur"
"4188","AMU JOURNAL OF LANGUAGE AND MEDIA DISCOURSE","UPENG/2019/77935","30-08-2019","English","Half Yearly","MOHAMMAD JAHANGEER WARSI","DEPARTMENT OF LINGUISTICS, ALIGARH MUSLIM UNIVERSITY,ALIGARH","Uttar Pradesh","Aligarh"
"4189","AMUCHA GAV","39865","25-01-1983","Marathi","Weekly","NAVAL ANANDA PATIL","NAVAL ANANDA PATIL","Maharashtra","Dhule"
"4190","AMUDAM","TNTAM/2004/12794","21-06-2004","Tamil","Monthly","G.ALDRIN BRITTO","G.ALDRIN BRITTO","Tamil Nadu","Kanniyakumari"
"4191","AMUDASURABI","1471","04-03-1957","Tamil","Monthly","P. S. SWAMINATHAN","P. S. SWAMINATHAN AND S. VEMBU","Tamil Nadu","Chennai"
"4192","AMULY  SEVAK","GUJMUL/2020/79379","15-02-2021","English, Gujarati, Hindi","Monthly","ARUNBHAI MANSUKHLAL PARMAR","ARUNBHAI MANSUKHLAL PARMAR","Gujarat","Surat"
"4193","AMULY URJA","MPHIN/2021/85259","04-08-2023","Hindi","Quarterly","SHAISTA ALI","SHAISTA ALI","Madhya Pradesh","Bhopal"
"4194","AMULYA BHARAT","UPHIN/2024/91060","16-07-2025","Hindi","Monthly","ASHUTOSH MISHRA","ASHUTOSH MISHRA","Uttar Pradesh","Lucknow"
"4195","AMULYA BHARAT","UPHIN/2023/89576","14-10-2024","HINDI","Daily","ASHUTOSH MISHRA","ASHUTOSH MISHRA","Uttar Pradesh","Lucknow"
"4196","AMULYA GUJARAT","GUJGUJ/2015/65771","22-01-2016","Gujarati","Weekly","MAHESHBHAI KIKUBHAI PATEL","MAHESHBHAI KIKUBHAI PATEL","Gujarat","Surat"
"4197","AMULYA KHABR SANGRAH","MPHIN/2021/80060","24-08-2021","Hindi","Weekly","RAHUL GAUTAM","RAHUL GAUTAM","Madhya Pradesh","Gwalior"
"4198","AMULYA TODAY","MPHIN/2019/80063","24-08-2021","Hindi","Monthly","SHARMILA","SHARMILA","Madhya Pradesh","Bhopal"
"4199","AMULYA TODAY","MPHIN/2015/71106","11-04-2017","Hindi","Weekly","SHARMILA","SHARMILA","Madhya Pradesh","Bhopal"
"4200","AMULYA VANI","KARBIL/2022/82442","21-10-2022","English, Kannada","Daily","JAMES","JAMES","Karnataka","Bengaluru"
"4201","AMULYA VICHAR","APTEL/2022/81542","03-06-2022","Telugu","Monthly","K SUDHA","K SUDHA","Andhra Pradesh","Kurnool"
"4202","AMULYA VICHAR","MAHMAR/2015/62816","22-06-2015","Marathi","Weekly","ROSHAN MAHADEO WAKDE","ROSHAN MAHADEO WAKDE","Maharashtra","Chandrapur"
"4203","AMULYA VISHWA","GJGUJ/25/A0362","22-05-2025","Gujarati","Weekly","PATEL VISHWA MAHESHBHAI","PATEL VISHWA MAHESHBHAI","Gujarat","Surat"
"4204","AMUTHAM REPORTER","TNTAM/2015/66513","26-03-2016","Tamil","Monthly","M. RAMESH","M. RAMESH","Tamil Nadu","Kancheepuram"
"4205","AN ASIAN JOURNAL OF SOIL SCIENCE","UPENG/2006/17699","27-11-2006","English","Half Yearly","RAKESH KUMAR SINGH","RAKESH KUMAR SINGH","Uttar Pradesh","Muzaffarnagar"
"4206","AN INDIAN REPORT","APTEL/2010/35061","04-01-2011","Telugu","Monthly","PUVVALA SARATCHANDRA BABU","PUVVALA SARATHCHANDRA BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"4207","AN INTERNATIONAL JOURNAL CLINICAL RHINOLOGY (JBMP)","DELENG/2018/75984","10-09-2018","English","Four Monthly","JITENDAR PAL VIJ","M/S JAYPEE BROTHERS MEDICAL PUBLISHERS PVT. LTD.","Delhi","New Delhi"
"4208","AN INTERNATIONAL JOURNAL OF OTORHINOLARYNGOLOGY CLINICS JBMP","DELENG/2017/74595","09-02-2018","English","Four Monthly","JITENDAR PAL VIJ","JAYPEE BROTHERS MEDICAL PUBLISHERS PVT. LTD.","Delhi","New Delhi"
"4209","Anaabil Shishu Kishore Patrika","WBBEN/26/A1782","20-03-2026","Bengali","Four Monthly","Durba Ganguly","Durba Ganguly","West Bengal","Kolkata"
"4210","ANAADI MIRROR","CHHHIN/2023/87455","10-06-2024","Hindi","Daily","BIMLENDRA TIWARI","BIMLENDRA TIWARI","Chhattisgarh","Raipur"
"4211","ANAAM AALEKH SEWA","MPHIN/2010/33304","16-08-2010","Hindi","Monthly","CHANDRAHAS SHUKLA","CHANDRAHAS SHUKLA","Madhya Pradesh","Bhopal"
"4212","ANABIA HIND","MPHIN/26/A5719","07-07-2026","HINDI","Quarterly","yasir beg","yasir beg","Madhya Pradesh","Bhopal"
"4213","ANABIA HIND","MPHIN/2023/90082","12-11-2024","HINDI","Monthly","YASIR BEG","YASIR BEG","Madhya Pradesh","Bhopal"
"4214","ANABJA KI DASTA","MPHIN/2016/66110","10-02-2016","Hindi","Monthly","AAMIR ULLA","AAMIR ULLA","Madhya Pradesh","Bhopal"
"4215","ANAD MAHASAGAR","MAHMAR/2021/80208","15-09-2021","Marathi","Weekly","NOORJAHA HUSSAIN QURESHI","NOORJAHA HUSSAIN QURESHI","Maharashtra","Palghar"
"4216","ANADHI BHARAT","UPHIN/2023/84377","19-05-2023","Hindi","Daily","NEELAM SHUKLA","NEELAM SHUKLA","Uttar Pradesh","Fatehpur"
"4217","ANADI SANATAN","MPHIN/26/A3864","18-05-2026","Hindi","Weekly","Suresh Jaiswal","Suresh Jaiswal","Madhya Pradesh","Dewas"
"4218","ANAGHA","MPHIN/2017/72590","28-07-2017","Hindi","Monthly","JEETENDRA","JEETENDRA","Madhya Pradesh","Bhopal"
"4219","ANAHAT","MAHMAR/2015/65830","01-02-2016","Marathi","Monthly","KHALE SANDEEP VASANT","KHALE SANDEEP VASANT","Maharashtra","Pune"
"4220","ANAHUTI","ODIODI/2005/16678","30-05-2006","Oriya","Monthly","MAMATA LENKA","MAMATA LENKA","Odisha","Sundargarh"
"4221","ANAIKKUM KARANKAL","TNTAM/26/A4429","01-06-2026","Tamil","Monthly","S.T. Noah","S.T. Noah","Tamil Nadu","Madurai"
"4222","ANAITHU KOSTTURAVOO OOZHIYAR","70495","16-04-1999","Tamil","Monthly","F ANTHONY MUTHU XAVIER","KANYAKUMARI DIST ALL CO-OPERATIVE INSTITUTIONS EMPLOYEES UNION","Tamil Nadu","Kanniyakumari"
"4223","ANAIYA VENMANI","TNTAM/2011/40520","27-01-2012","Tamil","Quarterly","K. NAGARAJAN","K. NAGARAJAN","Tamil Nadu","Chennai"
"4224","ANAKAPALLI TODAY","APTEL/2023/87600","20-06-2024","TELUGU","Daily","NAMMI SRINU","NAMMI SRINU","Andhra Pradesh","Visakhapatnam"
"4225","ANAKH PUNJAB DI","PUNPUN/2001/04344","15-07-2001","Punjabi","Weekly","KULJIT SINGH","KULJIT SINGH","Punjab","Hoshiarpur"
"4226","ANAKRANTA","MPHIN/25/A4557","02-12-2025","Hindi","Fortnightly","Rukhsar","Rukhsar","Madhya Pradesh","Bhopal"
"4227","ANAKRANTA","MPHIN/2021/79914","05-07-2021","Hindi","Monthly","RUKHSAR","RUKHSAR","Madhya Pradesh","Bhopal"
"4228","ANALYSIS SOORYANETRA","APTEL/2006/17229","14-02-2013","Telugu","Quarterly","BANDLA SURYANARAYANA","BANDLA SURYANARAYANA","Telangana","Warangal"
"4229","ANALYTICAL MONTHLY REVIEW","WBENG/2003/10858","30-09-2003","English","Monthly","SUBHAS AIKAT","SUBHAS AIKAT","West Bengal","Paschim Medinipur"
"4230","ANAM TIMES","MPHIN/2016/67997","29-07-2016","Hindi","Monthly","SHOYEB KHAN","SHOYEB KHAN","Madhya Pradesh","Bhopal"
"4231","ANAMIKA","56202","05-04-2011","Hindi","Weekly","SUBHAM TIWARI","SHUBHAM TIWARI","Rajasthan","Sikar"
"4232","ANANAYUDH","53190","22-04-1994","Bengali","Fortnightly","SWAPAN ROY","SWAPAN ROY","West Bengal","Birbhum"
"4233","ANAND ABTAK","GUJGUJ/2013/65634","13-01-2016","Gujarati","Weekly","PARESH MADANLAL DOSHI","PARESH MADANLAL DOSHI","Gujarat","Anand"
"4234","ANAND BHARATI","MAHBIL/2023/84505","29-05-2023","Marathi, Hindi","Weekly","PRASHANT NAGORAO CHAHANDE","PRASHANT NAGORAO CHAHANDE","Maharashtra","Nagpur"
"4235","ANAND DEEP","MAHHIN/2009/32913","16-07-2010","HINDI","Monthly","SANTOSH MANAKCHAND BOTHARA","SANTOSH MANAKCHAND BOTHARA","Maharashtra","Ahilyanagar"
"4236","ANAND DHARA","63842","09-07-1996","Hindi","Weekly","VIMAL KUMAR","VIMAL  KUMAR","Uttar Pradesh","Ghaziabad"
"4237","ANAND JAGAT","MPHIN/2021/81994","05-09-2022","Hindi","Quarterly","ANAND YADAV","ANAND YADAV","Madhya Pradesh","Bhopal"
"4238","ANAND KALYAN","GUJGUJ/2022/85961","21-12-2023","Gujarati","Quarterly","NAIMISH BHARATKUMAR SHAH","ANANDJI KALYANJI TRUST","Gujarat","Ahmedabad"
"4239","ANAND KI ALOK MAHIMA","MAHHIN/2013/59987","03-02-2015","Hindi","Monthly","MUNOT ANITA VIJAY","MUNOT ANITA VIJAY","Maharashtra","Pune"
"4240","ANAND LOKHANDE VRUTTA","MAHENG/2014/64254","12-10-2015","English","Weekly","ANAND MARUTI LOKHANDE","ANAND MARUTI LOKHANDE","Maharashtra","Solapur"
"4241","ANAND MANGAL","MAHMAR/2014/55217","04-04-2014","Marathi","Daily","SWATI DASHRATH RAJBHAR","SWATI DASHRATH FAJBHAR","Maharashtra","Thane"
"4242","ANAND MARG","HARHIN/2022/85938","12-08-2024","HINDI","Bimonthly (Once in two months)","ANAND PRAKASH","ANAND PRAKASH","Haryana","Bhiwani"
"4243","ANAND MIRROR","GUJGUJ/2022/84948","12-06-2023","Gujarati","Fortnightly","MOHAMMAD SAJUDDIN MALEK","MOHAMMAD SAJUDDIN MALEK","Gujarat","Anand"
"4244","ANAND NAGARI","MAHMAR/2012/44780","23-08-2012","Marathi","Daily","RAVINDRA MISHRILAL BANGAD","ANAND NAGARI PRAKASHAN PVT. LTD.","Maharashtra","Chhatrapati Sambhaji Nagar"
"4245","ANAND NAGARI","MAHMAR/2008/26800","07-10-2011","Marathi","Daily","RAVINDRA MISHRILAL BANGAD","ANAND NAGARI PRAKASHAN PVT. LTD.","Maharashtra","Jalna"
"4246","ANAND PUSHP","15541","11-12-1967","Hindi","Monthly","ARVIND MITTAL","ARVIND MITTAL","Punjab","Bathinda"
"4247","ANAND SAMIKSHA","UAHIN/25/A0647","29-05-2025","Hindi","Weekly","DEEPIKA ANAND","DEEPIKA ANAND","Uttarakhand","Dehradun"
"4248","ANAND SANDESH","MPENG/25/A3976","18-11-2025","English","Monthly","Dhyan Amar Anand","Shri Paramhans Advait Mat Publication Society","Madhya Pradesh","Ashoknagar"
"4249","ANAND SANDESH","13072","10-10-1980","Hindi","Monthly","Dhyan Amar Anand","PARAMHANS ADVAIT MAT PUBLICATIONS SOCIETY","Madhya Pradesh","Guna"
"4250","ANAND SANDESH","13124","10-10-1980","Sindhi","Monthly","MAHATMA SUKH SAGAR ANAND","PARAMHANS ADVAIT MAT PUBLICATION SOCIETY","Madhya Pradesh","Guna"
"4251","ANAND SANGHARSH","MAHMAR/2015/68493","02-09-2016","Marathi","Weekly","SUMATI SUHAS VYAHALKAR","SUMATI SUHAS VYAHALKAR","Maharashtra","Nanded"
"4252","ANAND SANSAR","MPHIN/2023/87411","14-06-2024","HINDI","Monthly","RACHANA MISHRA","RACHANA MISHRA","Madhya Pradesh","Bhopal"
"4253","ANAND SEVASADAN","GJGUJ/25/A0498","27-05-2025","Gujarati","Fortnightly","SNEHALBEN BALDEVSINH BODANA","SNEHALBEN BALDEVSINH BODANA","Gujarat","Anand"
"4254","ANAND STROT","DELBIL/2006/16890","18-07-2006","English, HINDI","Weekly","PUSHPA SHARMA","PUSHPA SHARMA","Delhi","New Delhi"
"4255","ANAND STROT","DELBIL/2015/66806","05-05-2016","English, HINDI","Daily","PUSHPA SHARMA","PUSHPA SHARMA","Delhi","New Delhi"
"4256","ANAND TAGORE PUBLICATIONS","APTEL/2004/13597","05-11-2004","Telugu","Daily","V.S.ANAND","V.S.ANAND","Andhra Pradesh","Visakhapatnam"
"4257","ANAND TIMES","46150","20-04-1987","Hindi","Daily","VANDANA SINGH","VIRENDER SINGH ANAND","Uttar Pradesh","Bareilly"
"4258","ANAND TIMES","UPHIN/2011/36773","15-01-2014","Hindi","Daily","AKASH ANAND","VIRENDER SINGH ANAND","Uttar Pradesh","Jyotiba Phule Nagar"
"4259","ANAND TODAY","GUJGUJ/2015/61887","11-05-2015","Gujarati","Weekly","JAGDISHBHAI NATUBHAI BHOI","JAGDISHBHAI NATUBHAI BHOI","Gujarat","Anand"
"4260","ANAND UJALA","MAHHIN/2022/82216","26-09-2022","Hindi","Daily","ANAND KASHINATH INGLE","ANAND KASHINATH INGLE","Maharashtra","Amravati"
"4261","ANAND UJALA","GUJGUJ/2020/81506","26-08-2022","Gujarati","Bimonthly (Once in two months)","KANAIYALAL KARMASHIBHAI ACHARYA","KANAIYALAL KARAMASHIBHAI ACHARYA","Gujarat","Banaskantha"
"4262","ANAND VAIBHAV","MAHMAR/2012/41597","18-04-2012","Marathi","Weekly","MADHUKAR TUKARAM AYARE","MADHUKAR T. AYARE","Maharashtra","Thane"
"4263","ANAND VEDH","MAHMAR/2010/32782","29-06-2010","Marathi","Quarterly","VILAS DHONDU MORE","VILAS DHONDU MORE","Maharashtra","Thane"
"4264","ANAND WORLD","MPHIN/2021/85891","21-12-2023","Hindi","Monthly","ANAND DIGWANI","ANAND DIGWANI","Madhya Pradesh","Indore"
"4265","ANANDA BAHAR","WBBEN/2012/46602","17-02-2014","Bengali","Fortnightly","KRISHNENDU DUTTA","KRISHNENDU DUTTA","West Bengal","North 24 Parganas"
"4266","Ananda Bhaskar","TNMUL/25/A1387","24-06-2025","Tamil, English, Hindi, Telugu","Daily","RS Roshine","RS Roshine","Tamil Nadu","Chennai"
"4267","ANANDA BHOOMI","APBIL/2012/42463","25-05-2012","English, Telugu","Monthly","S. CHANDRA SEKHAR","S. CHANDRA SEKHAR","Andhra Pradesh","Guntur"
"4268","ANANDA DEEBAM","TNTAM/26/A6486","10-08-2026","Tamil","Weekly","Prakash S","Prakash S","Tamil Nadu","Coimbatore"
"4269","ANANDA DIN","WBBEN/2015/63523","31-07-2015","Bengali","Monthly","MOHUA MODAK","MOHUA MODAK","West Bengal","North 24 Parganas"
"4270","ANANDA JEEVAN","TNTAM/2014/61057","01-04-2015","Tamil","Monthly","N. SIVAKUMAR","N. SIVAKUMAR","Tamil Nadu","Chennai"
"4271","ANANDA JEEVITAM","APTEL/2015/70188","27-01-2017","Telugu","Monthly","SHAIK MUJAHEED SULTAN","SHAIK MUJAHEED SULTAN","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"4272","ANANDA JYOTI","40750","18-09-1982","Bengali","Weekly","JYOTIRINDRA LAL GOSWAMI","JYOTIRINDRA LAL GOSWAMI","Assam","Karimganj"
"4273","ANANDA REKHA","32847","14-03-1978","Hindi","Quarterly","ACHARYA GUNIINDRANANDA AVADHUTA","RENAISSANCE ARTISTS & WRITERS ASSOCIATION","Delhi","New Delhi"
"4274","ANANDA SAGARA","KARKAN/2017/74398","18-01-2018","Kannada","Monthly","SHIVANNA","SHIVANNA","Karnataka","Bengaluru"
"4275","ANANDA SINGH ACADEMY NAGAZINE","15955","01-01-1957","English, Hindi, Manipuri","Annual","R K GOPAL SINGH","ANANDA SINGH ACADEMY, IMPHAL","Manipur","Imphal East"
"4276","ANANDA VIKATAN","1031","16-03-1928","Tamil","Weekly","T.S. SRINIVASAN ALLIAS S.S. VASAN","P.S ELANGO","Tamil Nadu","Chennai"
"4277","ANANDA VIKATAN","1207","04-03-1957","Tamil","Weekly","Appas Ali M","ANANDA VIKATAN PUBLISHERS PRIVATE LIMITED","Tamil Nadu","Chennai"
"4278","ANANDA YUGA","32850","14-03-1978","Hindi","Quarterly","ACHARYA GUNIINDRANANDA AVADHUTA","ANANDA MARGA PRACHARKA SANGHA","Delhi","New Delhi"
"4279","ANANDABAZAR PATRIKA","2511","04-03-1957","Bengali","Daily","ZAHRA BASRAI","ABP PVT.LTD.","West Bengal","Kolkata"
"4280","ANANDAKANAN","WBBIL/2019/79312","27-01-2021","English, Bengali","Monthly","KALYANI SARKAR","AGNISWAR SARKAR","West Bengal","Purba Bardhaman"
"4281","ANANDALOK","27039","25-11-2011","Bengali","Fortnightly","ZAHRA BASRAI","ABP PVT.LTD.","West Bengal","Kolkata"
"4282","ANANDAMELA","27057","25-11-2011","Bengali","Fortnightly","ZAHRA BASRAI","ABP PVT.LTD.","West Bengal","Kolkata"
"4283","ANANDAMRIT","MPHIN/2014/59542","13-01-2015","Hindi","Monthly","RITA TIWARI","RITA TIWARI","Madhya Pradesh","Bhopal"
"4284","ANANDASAGAR PATRIKA","WBBEN/2023/87791","08-07-2024","BENGALI","Weekly","BUDDHADEV PAUL","BUDDHADEV PAUL","West Bengal","Purba Medinipur"
"4285","ANANDHA RAGASIYAM","TNBIL/2017/74306","29-12-2017","English, Tamil","Monthly","ARUL SARAVANAN N.","ARUL SARAVANAN N","Tamil Nadu","Chennai"
"4286","ANANDI EXPRESS","MPHIN/2016/68053","02-08-2016","Hindi","Monthly","DR. SATYENDRA SINGH RAHIKHERA","SATYENDRA SINGH RAHIKHERA","Madhya Pradesh","Gwalior"
"4287","ANANDI EXPRESS","MPHIN/2017/74135","","Hindi","Weekly","DR. SATYENDRA SINGH RAHIKHERA","SATYENDRA SINGH RAHIKHERA","Madhya Pradesh","Gwalior"
"4288","ANANDI IMPACT","MPHIN/2023/88359","02-08-2024","HINDI","Monthly","RACHNA MISHRA","RACHNA MISHRA","Madhya Pradesh","Bhopal"
"4289","ANANDI MAIL","UPHIN/2016/70479","27-02-2017","Hindi","Daily","SANJAY SAINI","SANJAY SAINI","Uttar Pradesh","Bara Banki"
"4290","ANANDI MAIL","UPHIN/2015/69685","19-12-2016","Hindi","Daily","SANJAY SAINI","SANJAY SAINI","Uttar Pradesh","Sitapur"
"4291","ANANDI MAIL","UPHIN/2009/29300","01-11-2013","Hindi","Daily","SANJAY SAINI","SANJAY SAINI","Uttar Pradesh","Lucknow"
"4292","Anandkund srot","UPHIN/25/A4830","05-12-2025","Hindi","Monthly","Pradeep Kumar Pathak","Pradeep Kumar Pathak","Uttar Pradesh","Lucknow"
"4293","ANANDVAN TIMES","MAHMAR/2014/56287","23-07-2014","Marathi","Weekly","SUNITA PRAKASH JAGDALE","SUNITA PRAKASH JAGDALE","Maharashtra","Chhatrapati Sambhaji Nagar"
"4294","ANANDYATRI","MAHMAR/2005/16464","20-04-2006","Marathi","Weekly","CHANDRAKANT SHIVDAS KUMBHAR","CHANDRAKANT SHIVDAS KUMBHAR","Maharashtra","Solapur"
"4295","ANANDYUG","DELHIN/2011/45613","08-10-2012","Hindi","Daily","AZAD SINGH","A.Y. MEDIA & ENTERTAINMENT P. LTD.","Delhi","New Delhi"
"4296","ANANG DOOT","48414","08-12-1988","Hindi","Fortnightly","SATYENDRA KUMAR UPADHYAY","SATYENDRA KUMAR UPADHYAY","Rajasthan","Kota"
"4297","ANANNYA KARNATAKA","KNKAN/26/A2595","15-04-2026","Kannada","Daily","NARSING","NARSING","Karnataka","Bidar"
"4298","ANANT AAKASH PRAKHAR","MPMUL/2009/42180","15-05-2012","English, Urdu, Hindi","Monthly","ARUN MISHRA","ARUN MISHRA","Madhya Pradesh","Bhopal"
"4299","ANANT ALOK","MPHIN/2014/55914","13-06-2014","Hindi","Monthly","RAJIV CHATURVEDI","RAJIV CHATURVEDI","Madhya Pradesh","Bhopal"
"4300","ANANT ARJAN","MPHIN/2015/62449","08-06-2015","Hindi","Quarterly","ARTI KHATRI","ARTI KHATRI","Madhya Pradesh","Bhopal"
"4301","ANANT AVIRAM","67788","03-06-1998","Hindi","Monthly","OM PRAKASH DEEP","OM PRAKASH DEEP","Madhya Pradesh","Vidisha"
"4302","ANANT AWAZ","UTTHIN/2006/17047","04-08-2006","Hindi","Monthly","NISHEETH SAKALANI","NISHEETH SAKALANI","Uttarakhand","Dehradun"
"4303","ANANT BANDHU","UPHIN/2016/67887","19-07-2016","Hindi","Monthly","SHRIKANT MISHRA","SHRIKANT MISHRA","Uttar Pradesh","Lucknow"
"4304","ANANT CHETNA","MAHHIN/2023/87994","25-07-2024","HINDI","Weekly","SACHIN BHAIYALAL BOPCHE","CHETNA ATMARAM RAHANGDALE","Maharashtra","Gondia"
"4305","ANANT CHINTAN","UPHIN/2014/67452","10-06-2016","Hindi","Weekly","GAURAV GARG","GAURAV GARG","Uttar Pradesh","Bulandshahr"
"4306","ANANT DRISHTI","UTTHIN/2017/74637","12-02-2018","Hindi","Weekly","ASHOK KUMAR TRIPATHI","ASHOK KUMAR TRIPATHI","Uttarakhand","Nainital"
"4307","ANANT DUNIYA","MPHIN/2010/36505","29-03-2011","Hindi","Daily","RUDRA PRATAP SINGH","RUDRA PRATAP SINGH","Madhya Pradesh","Bhopal"
"4308","ANANT EXPRESS","UPHIN/2014/58526","28-11-2014","Hindi","Weekly","SACHIN KUMAR SRIVASTAVA","SACHIN KUMAR SRIVASTAVA","Uttar Pradesh","Lucknow"
"4309","ANANT GHOSH","60422","11-08-1994","Hindi","Weekly","VED BHANU ARYA","VED BHANU ARYA","Uttar Pradesh","Budaun"
"4310","ANANT GHOSH","UPHIN/26/A5019","11-06-2026","Hindi","Daily","Ved Bhanu Arya","Ved Bhanu Arya","Uttar Pradesh","Budaun"
"4311","ANANT GYAAN","HPHIN/25/A0284","20-05-2025","Hindi","Daily","Dilip Dhaker","FOCUS HIMACHAL MEDIA PRIVATE LIMITED","Himachal Pradesh","Kangra"
